date,spread_d10_d1,mean_pred,mean_realized,abs_spread
1998-06-01,0.0229618467101406,0.0068409487318506,0.0009216110891887,0.0229618467101406
1998-07-01,0.05730290797979,0.0061482454176148,-0.0062131419814706,0.05730290797979
1998-08-01,0.0111673409956455,0.0041113187687597,0.0043862653077162,0.0111673409956455
1998-09-01,-0.0763559307193581,-0.0032573803206223,0.0243526864732564,0.0763559307193581
1998-10-01,0.0217285700056184,-0.0005720925287555,0.0121538106023564,0.0217285700056184
1998-11-01,0.1036966834180032,0.0031721248926571,0.0233492121603833,0.1036966834180032
1998-12-01,0.0554747237162806,0.0041878273261935,0.0242212319407047,0.0554747237162806
1999-01-01,-0.034618827163374,0.0069088602417106,-0.0059576323939815,0.034618827163374
1999-02-01,0.0605321185297207,0.0056636101512099,0.0206183292458897,0.0605321185297207
1999-03-01,-0.1262027569860203,0.0029596172144932,0.0164972500966206,0.1262027569860203
1999-04-01,-0.0127759558145349,0.0034488897614487,0.002012490687885,0.0127759558145349
1999-05-01,0.1027610419891983,0.0063946492149482,0.0221588696258497,0.1027610419891983
1999-06-01,0.0036648076699977,0.0058588237801556,0.0096217155196288,0.0036648076699977
1999-07-01,0.0447265484885149,0.0084005878538157,0.0104959061047529,0.0447265484885149
1999-08-01,0.0160479190684627,0.0126027480861783,0.0101004666518093,0.0160479190684627
1999-09-01,0.1173286834308264,0.01084115044464,0.0118977381202864,0.1173286834308264
1999-10-01,0.1180988344346313,0.0082769354030043,0.0343956266050468,0.1180988344346313
1999-11-01,0.1558446938229101,0.0083508647054449,0.0531840710329678,0.1558446938229101
1999-12-01,0.1129439402511415,0.0103655046353173,0.0315829268940648,0.1129439402511415
2000-01-01,0.3650625579721354,0.0138997347069615,0.0667313944213445,0.3650625579721354
2000-02-01,-0.2476239721579156,0.0196595883467804,-0.0053948993806816,0.2476239721579156
2000-03-01,-0.0288191645845106,0.0171917201194672,-0.0023438114552019,0.0288191645845106
2000-04-01,-0.022371388488983,0.0160487214464785,0.0006569594711007,0.022371388488983
2000-05-01,0.1605919612834481,0.0122249443444905,0.0207259825002101,0.1605919612834481
2000-06-01,-0.0688694582915544,0.0107238288935705,0.0023630375158114,0.0688694582915544
2000-07-01,0.1233776128826587,0.0105198795471086,0.0175636029186156,0.1233776128826587
2000-08-01,-0.0120250235323525,0.009587257043249,-0.0055278336556746,0.0120250235323525
2000-09-01,-0.0496853551894588,0.0128373814340503,0.0016823947020661,0.0496853551894588
2000-10-01,-0.1667977306828835,0.0124699595338309,-0.0224596177961297,0.1667977306828835
2000-11-01,0.0711133233225149,0.0094972681676385,-0.0047984991050544,0.0711133233225149
2000-12-01,-0.2138602491081697,0.0070695037528098,0.0486365565649412,0.2138602491081697
2001-01-01,0.1032875791908545,0.0095514290101489,-0.0221978221735512,0.1032875791908545
2001-02-01,-0.0161898518605237,0.0129490971595004,-0.0043218979544539,0.0161898518605237
2001-03-01,-0.0118172323960719,0.0098931438870797,0.034118588161381,0.0118172323960719
2001-04-01,0.0633210083222247,0.0058706442851555,0.0157728164833962,0.0633210083222247
2001-05-01,0.055775557229975,0.0097149215146462,0.0010997077649224,0.055775557229975
2001-06-01,0.0341346737072308,0.0121420373708735,0.0045159121423852,0.0341346737072308
2001-07-01,0.026583827459261,0.0111235204458098,-0.0049637788087574,0.026583827459261
2001-08-01,0.0570949387277302,0.0093003009340841,-0.0053543598743174,0.0570949387277302
2001-09-01,0.0313956491370643,0.0122468242938061,0.0295999990115062,0.0313956491370643
2001-10-01,-0.1116957962013818,0.0045874638558673,0.0192028695211981,0.1116957962013818
2001-11-01,0.0092056962434057,0.0069193620766723,0.0113799457032454,0.0092056962434057
2001-12-01,0.0577243486748931,0.0087398112013365,0.0050671475364084,0.0577243486748931
2002-01-01,0.0020553817861121,0.0095077224619269,-0.0054167443801608,0.0020553817861121
2002-02-01,-0.0026019077352462,0.0095759776014387,0.01399706536029,0.0026019077352462
2002-03-01,0.0734736438475084,0.0082011142168819,-0.0090851567927863,0.0734736438475084
2002-04-01,0.0524305340956142,0.0096263256808656,0.0035980848187099,0.0524305340956142
2002-05-01,0.0620139792695175,0.009164586880289,-0.0021193549207523,0.0620139792695175
2002-06-01,-0.0311986120577106,0.0090786005081521,-0.0089949188702085,0.0311986120577106
2002-07-01,0.0282401506329418,0.0108706154577678,0.002437749477868,0.0282401506329418
2002-08-01,0.1139165085995022,0.0058090532613134,-0.0076786012653265,0.1139165085995022
2002-09-01,0.0077078778843396,0.0096746069109006,0.0134007182272538,0.0077078778843396
2002-10-01,-0.0764419168401828,0.0076523264047476,0.035014130276376,0.0764419168401828
2002-11-01,0.120091446157758,0.0055051541222922,-0.0071223894945856,0.120091446157758
2002-12-01,-0.0030960032571894,0.0073821284181365,0.0074946418461308,0.0030960032571894
2003-01-01,-0.0142780904527899,0.0070593375504818,-4.364983102196447e-05,0.0142780904527899
2003-02-01,0.0202910236949955,0.0042314230714815,0.0069992261368011,0.0202910236949955
2003-03-01,-0.0244307000312314,0.0029461948158881,0.0219326182733307,0.0244307000312314
2003-04-01,-0.0277641043424726,0.0018504041226591,0.032172906496944,0.0277641043424726
2003-05-01,0.0178337530128697,0.0043217358743236,0.0120675867443316,0.0178337530128697
2003-06-01,0.025213961148969,0.0085261807394209,0.017248049651981,0.025213961148969
2003-07-01,0.0681453220887452,0.0095960754078531,0.0151479219920311,0.0681453220887452
2003-08-01,0.0110013855213523,0.0085355177786962,0.0038024635645356,0.0110013855213523
2003-09-01,0.1285411721121581,0.0122048682301348,0.0165463541004765,0.1285411721121581
2003-10-01,0.0592575657190554,0.0101556572974039,0.0127712771524543,0.0592575657190554
2003-11-01,0.0070527650372779,0.0100435808206716,0.0099634896075584,0.0070527650372779
2003-12-01,0.0854057211851231,0.0112206719759511,0.0141383917783264,0.0854057211851231
2004-01-01,-0.0186123595353887,0.0133690282228511,0.0041714526663318,0.0186123595353887
2004-02-01,0.022209595284285,0.0136595114388377,0.0087505608535546,0.022209595284285
2004-03-01,-0.0458422242025046,0.0134457058656073,-0.0045237591187977,0.0458422242025046
2004-04-01,0.0361926171616003,0.0114535653136072,0.0015122904172569,0.0361926171616003
2004-05-01,0.0723110724970944,0.0077690166371679,0.0047030462018551,0.0723110724970944
2004-06-01,-0.0299162074316915,0.0064668299279653,-0.0064376103336986,0.0299162074316915
2004-07-01,0.000597602625516,0.0089587115783432,-0.0025445522200367,0.000597602625516
2004-08-01,0.0597337543247055,0.0065147250981271,0.0071998033639424,0.0597337543247055
2004-09-01,0.0053278054261958,0.0051716422928299,0.0049742864512225,0.0053278054261958
2004-10-01,0.222203748563111,0.0070325951606359,0.0285586697912261,0.222203748563111
2004-11-01,0.0353687221905321,0.0055616211122593,0.0096173489799685,0.0353687221905321
2004-12-01,0.0465946530659693,0.0066663435566671,0.0036620285718291,0.0465946530659693
2005-01-01,0.0276774014162099,0.008040612693622,0.0069773846089056,0.0276774014162099
2005-02-01,0.0105933996066892,0.005670343739558,-0.0011526814866087,0.0105933996066892
2005-03-01,-0.0490105152205524,0.0059457244685344,-0.0003837756607602,0.0490105152205524
2005-04-01,0.0169419603402477,0.0069921986075896,0.0129359236247715,0.0169419603402477
2005-05-01,0.0470035470703222,0.0041986481260314,0.0022848364325952,0.0470035470703222
2005-06-01,0.0310870091977795,0.0051500270256041,0.0105142659281738,0.0310870091977795
2005-07-01,0.028811357748667,0.0070026169586219,0.0043892048103009,0.028811357748667
2005-08-01,0.0268014572280274,0.0081799787132828,0.0103416992428314,0.0268014572280274
2005-09-01,-0.042764209998054,0.006729446045567,0.0001516396654007,0.042764209998054
2005-10-01,0.0071041652366379,0.0080870551883363,0.0048875688226554,0.0071041652366379
2005-11-01,0.0329522014887282,0.0043485449989779,0.0045541920775212,0.0329522014887282
2005-12-01,0.1134174225101367,0.0051717787942517,0.0181385072618306,0.1134174225101367
2006-01-01,0.0062105351401649,0.0060362281900174,-0.0005921830785129,0.0062105351401649
2006-02-01,0.0498147337267686,0.0069380034908993,0.008529691563353,0.0498147337267686
2006-03-01,0.0085288629250535,0.0065346242458395,0.0080247500200917,0.0085288629250535
2006-04-01,-0.0570488369135785,0.0078718196372305,-0.0023622172205859,0.0570488369135785
2006-05-01,-0.013237135224233,0.0083693588395317,-0.0004874304576663,0.013237135224233
2006-06-01,-0.0417059008520845,0.006866548186019,-0.0108900595956594,0.0417059008520845
2006-07-01,0.0004907098375322,0.0061060305919463,0.0085290846256751,0.0004907098375322
2006-08-01,-0.0229125509970824,0.0036915193116637,-0.0004983175450572,0.0229125509970824
2006-09-01,0.0169526996246807,0.0050657701266854,0.0067197292197094,0.0169526996246807
2006-10-01,0.0070961607949352,0.0055909076065364,0.0109606551312421,0.0070961607949352
2006-11-01,0.0375088091393813,0.005648732799979,0.0043505197971454,0.0375088091393813
2006-12-01,0.0303601700402829,0.0066431422581784,0.0043174645407168,0.0303601700402829
2007-01-01,0.0012395917265594,0.0063484695957186,0.0056604060424205,0.0012395917265594
2007-02-01,0.0240598523892403,0.006877938764413,0.0039734729584539,0.0240598523892403
2007-03-01,0.0046269915504083,0.0050960461311883,0.0043253061067653,0.0046269915504083
2007-04-01,0.0453824125963537,0.0049503365742114,0.0094712859474643,0.0453824125963537
2007-05-01,0.0308814076652404,0.0062519896588876,0.0073968617259281,0.0308814076652404
2007-06-01,0.0080514289679602,0.0077696668702217,0.0035450598215985,0.0080514289679602
2007-07-01,0.0102146839091666,0.0088437456663464,0.0021449793548926,0.0102146839091666
2007-08-01,0.0468908734493878,0.0076297804853952,0.0051206495169285,0.0468908734493878
2007-09-01,0.0483517769169778,0.0057928204576059,0.0055520897006874,0.0483517769169778
2007-10-01,0.0251429724673736,0.0070720945492806,-0.0045253991032622,0.0251429724673736
2007-11-01,0.044429246614113,0.0086130472899446,0.0020280851617486,0.044429246614113
2007-12-01,-0.0825540120167155,0.0057615803421387,0.0048552626995464,0.0825540120167155
2008-01-01,0.0635502032807812,0.0077359764196487,0.005339624282156,0.0635502032807812
2008-02-01,0.0079530886802793,0.0060497469737226,-0.0019487690956107,0.0079530886802793
2008-03-01,0.0215573574806498,0.0050498954926649,0.0015279041889405,0.0215573574806498
2008-04-01,-0.0597643787076934,0.004060110876425,0.0188080152270673,0.0597643787076934
2008-05-01,0.0633289315875116,0.0037602021059974,-0.003658741444338,0.0633289315875116
2008-06-01,-0.0144576805097098,0.0062031998422787,0.009831739945243,0.0144576805097098
2008-07-01,-0.0498763999419579,0.0051261754027482,0.0046022770391206,0.0498763999419579
2008-08-01,0.0181702855703012,0.0036462458343088,-0.00274053932088,0.0181702855703012
2008-09-01,-0.0285836023619228,0.0112560610114179,-0.0110856404394449,0.0285836023619228
2008-10-01,-0.0186490705596857,0.0149127305562191,-0.0035747654196493,0.0186490705596857
2008-11-01,0.2269780138063114,0.0058795970147976,0.0380498794780265,0.2269780138063114
2008-12-01,0.0515934546296153,-1.854683283296744e-05,-0.0003673340937491,0.0515934546296153
2009-01-01,-0.0849868784796499,0.0107676613118887,-0.0084428264510877,0.0849868784796499
2009-02-01,0.055949474176187,0.0082044115212769,0.02692057641525,0.055949474176187
2009-03-01,0.0042566991869273,0.0012676691145667,0.0524412163869905,0.0042566991869273
2009-04-01,0.0567501674534034,0.0074778928897279,0.0292665845300551,0.0567501674534034
2009-05-01,-0.0284603942563196,0.0127621918539196,0.0083767416561024,0.0284603942563196
2009-06-01,0.0911841046110683,0.0086296231467683,0.0160940206799008,0.0911841046110683
2009-07-01,0.0941612329802856,0.0060369227653586,0.020252512111045,0.0941612329802856
2009-08-01,0.0587575377114232,0.0063327930302625,0.0153315604611415,0.0587575377114232
2009-09-01,-0.0518561031796403,0.0068135265076224,-0.001198068550128,0.0518561031796403
2009-10-01,0.027380104054199,0.0122011782973627,0.007430236040292,0.027380104054199
2009-11-01,0.0581608930339095,0.0123215015131417,0.0084372087108527,0.0581608930339095
2009-12-01,-0.0424369482800468,0.0081169040069401,0.0041771804742198,0.0424369482800468
2010-01-01,0.0253473112387542,0.0124316526100029,0.0050287711856465,0.0253473112387542
2010-02-01,0.0643168393523133,0.0124119297158193,0.00963640095217,0.0643168393523133
2010-03-01,0.062764372210242,0.0080905516030311,0.0116488618904566,0.062764372210242
2010-04-01,-0.0501201434149229,0.0092197057270881,-0.0015142634825919,0.0501201434149229
2010-05-01,-0.0476253135964211,0.0130002927656289,-0.0011022976269942,0.0476253135964211
2010-06-01,0.0598772456143513,0.0083545090968041,0.0068193225572043,0.0598772456143513
2010-07-01,-0.0339909810525629,0.0057206566330562,0.0011654555715748,0.0339909810525629
2010-08-01,0.0704920970410961,0.0074887578079422,0.0094618416132506,0.0704920970410961
2010-09-01,0.028420479831427,0.00407138123557,0.0051738001895796,0.028420479831427
2010-10-01,0.0494592546073131,0.0048076109278378,0.0082331946623998,0.0494592546073131
2010-11-01,0.0186003725373191,0.0060807124857393,0.0106418419013334,0.0186003725373191
2010-12-01,-0.0005205365914243,0.0034162021385131,0.001317592116044,0.0005205365914243
2011-01-01,0.018538115713309,0.0067096081409811,0.005761617396007,0.018538115713309
2011-02-01,0.0218383250738203,0.0060196143997566,0.0050319560414806,0.0218383250738203
2011-03-01,0.0236156080757643,0.0049178375809167,0.0026534568218715,0.0236156080757643
2011-04-01,-0.0108742302380788,0.0049038383220547,0.0012076791161761,0.0108742302380788
2011-05-01,0.008878926544425,0.0062482930652602,0.0021981662449094,0.008878926544425
2011-06-01,0.0092006019107236,0.0064956628726072,-0.0001400438345029,0.0092006019107236
2011-07-01,-0.0459849066005556,0.0063838293834595,-0.0029580624192527,0.0459849066005556
2011-08-01,-0.0916273854495292,0.0136957576791202,-0.0051174402463612,0.0916273854495292
2011-09-01,0.1670585174969355,0.0074907449244774,0.0129458769348854,0.1670585174969355
2011-10-01,0.0059693369726776,0.005695485031607,-0.0008903502041422,0.0059693369726776
2011-11-01,-0.0026380311957778,0.009160507519188,-0.0045224761826711,0.0026380311957778
2011-12-01,0.0614663419853062,0.00748345324416,0.015216511893805,0.0614663419853062
2012-01-01,-0.0084462080237042,0.0043449840413869,0.0070469346633167,0.0084462080237042
2012-02-01,0.0327428365785908,0.005326638856502,0.0001318994763729,0.0327428365785908
2012-03-01,-0.0219266233992199,0.004724537177988,-0.0073213363631964,0.0219266233992199
2012-04-01,-0.0039143999192538,0.0056067854644306,-0.0040385813099507,0.0039143999192538
2012-05-01,0.0144818649599856,0.0049842162780225,4.81360773174348e-05,0.0144818649599856
2012-06-01,0.0294282962183427,0.0035243836388294,-0.0015900952868348,0.0294282962183427
2012-07-01,0.0356903568774084,0.0055284980075791,0.0101062772966475,0.0356903568774084
2012-08-01,0.0157957929384407,0.0049452255474315,0.0090066767583902,0.0157957929384407
2012-09-01,0.0088835384121807,0.0062778369742758,-0.0030111920822317,0.0088835384121807
2012-10-01,0.0103744570711425,0.0054821341036032,0.0038523044936212,0.0103744570711425
2012-11-01,0.0045491630982123,0.0051629741258364,0.0105193843518224,0.0045491630982123
2012-12-01,0.0398721950276441,0.0028527308738134,0.0046602634017988,0.0398721950276441
2013-01-01,0.0435752584694153,0.0039310872169727,0.0012225668541909,0.0435752584694153
2013-02-01,0.0253215256622368,0.0050983806967432,0.0014616257215584,0.0253215256622368
2013-03-01,0.0428801389600837,0.002982828837462,0.0049950598055031,0.0428801389600837
2013-04-01,0.0925001103142666,0.0059308863161121,0.0053550464716359,0.0925001103142666
2013-05-01,0.0260183757373058,0.0059345746493245,0.0002437366712074,0.0260183757373058
2013-06-01,0.0353708338560378,0.0066508846284436,0.0063596813239746,0.0353708338560378
2013-07-01,0.0140862714104494,0.0049624657366003,0.0102501422579157,0.0140862714104494
2013-08-01,0.0726228256250216,0.0057926464836434,0.0076265781589071,0.0726228256250216
2013-09-01,-0.0323241054840098,0.0037240181657585,-0.0016360757960593,0.0323241054840098
2013-10-01,0.0572189090688148,0.0055775022466167,0.0034172724686598,0.0572189090688148
2013-11-01,0.0131705851228692,0.0057948479433422,0.006058055780711,0.0131705851228692
2013-12-01,0.0414673851031126,0.0050516718269349,0.0129610759407745,0.0414673851031126
2014-01-01,0.0598625947579455,0.0065841537703288,0.0077657041831395,0.0598625947579455
2014-02-01,-0.0401314442226493,0.0055826003436707,-0.0002365743390159,0.0401314442226493
2014-03-01,-0.1101281789570093,0.0058198295262729,-0.0052901655299375,0.1101281789570093
2014-04-01,0.0090728338771114,0.0068279875459872,-4.336475376752113e-05,0.0090728338771114
2014-05-01,0.0804899118228579,0.0041633954762919,0.0127792497567956,0.0804899118228579
2014-06-01,-0.0373125658971227,0.0033907533913041,-0.0014973865352567,0.0373125658971227
2014-07-01,0.0447241098756134,0.0054291185433359,0.0072874884235552,0.0447241098756134
2014-08-01,-0.017742922119797,0.0032702856378851,-0.002145276237165,0.017742922119797
2014-09-01,-0.0226117480468936,0.004334861972741,-0.0008025175977378,0.0226117480468936
2014-10-01,-0.0125941784261417,0.0053869818781445,-0.001964309075172,0.0125941784261417
2014-11-01,-0.001808119352366,0.0040410583348592,0.0028970706948506,0.001808119352366
2014-12-01,0.0080800016184731,0.0051718508100468,0.0043363604672736,0.0080800016184731
2015-01-01,0.0379604358150721,0.0062469322016482,0.0056762942923812,0.0379604358150721
2015-02-01,0.0173121597807694,0.0033965832173692,0.000643576785145,0.0173121597807694
2015-03-01,-0.0421484070700941,0.0041400376621185,0.0088950564844313,0.0421484070700941
2015-04-01,0.0463141863018185,0.0041588747635196,0.002925275758559,0.0463141863018185
2015-05-01,0.0249060306279572,0.0032660190285826,0.0053414368160141,0.0249060306279572
2015-06-01,0.0113896628206224,0.0029655882356936,-0.0076382222647073,0.0113896628206224
2015-07-01,-0.0014278996660349,0.0046124116806064,0.0042228399680781,0.0014278996660349
2015-08-01,-0.0625912006140393,0.006335680699544,-0.0115195274223411,0.0625912006140393
2015-09-01,-0.0226922910487583,0.0045193322436812,0.0007052288291323,0.0226922910487583
2015-10-01,0.0144071202251573,0.0037009169633578,-4.00098014269888e-05,0.0144071202251573
2015-11-01,-0.0003790307418181,0.0046513921515242,-0.0021074147006384,0.0003790307418181
2015-12-01,-0.0952058297264096,0.0049306400315422,-0.0111556543365608,0.0952058297264096
2016-01-01,-0.0223448994711141,0.0069124818100201,0.0067090420799183,0.0223448994711141
2016-02-01,0.0627338084816818,0.0045777361302991,0.0133079329954057,0.0627338084816818
2016-03-01,0.0869486124925144,0.0024607827406919,0.0189608665757227,0.0869486124925144
2016-04-01,-0.0408948681944881,0.0039774725404843,-0.0041933756948512,0.0408948681944881
2016-05-01,0.0655395578378402,0.0040998059413222,0.0014444346148225,0.0655395578378402
2016-06-01,0.0416802972199432,0.0049544755676509,0.0060417065307481,0.0416802972199432
2016-07-01,-0.0121892510271052,0.0027702575396832,0.0073466739495276,0.0121892510271052
2016-08-01,0.0338072444704603,0.0034796123104261,0.0076733075979391,0.0338072444704603
2016-09-01,-0.0294436704874991,0.0049171538343821,-0.0058555043318486,0.0294436704874991
2016-10-01,0.0239410330843983,0.004038609543815,0.0054983433237434,0.0239410330843983
2016-11-01,-0.0082416780663812,0.0046460579387185,0.0008324599997142,0.0082416780663812
2016-12-01,0.0467524791465435,0.0045425006956084,0.0076781642257768,0.0467524791465435
2017-01-01,-0.0200280461013909,0.0062272528324027,0.0019372387591951,0.0200280461013909
2017-02-01,-0.002205267797043,0.0053889261399077,0.0027461603821549,0.002205267797043
2017-03-01,-0.0349606169721853,0.0049815418436594,-0.000136249364317,0.0349606169721853
2017-04-01,-0.0273236461475892,0.0042077693398118,-0.0031489152052183,0.0273236461475892
2017-05-01,0.0150783203736521,0.0048201417833259,0.004873177873591,0.0150783203736521
2017-06-01,0.0211648456252223,0.0043794673553541,0.0027258298548678,0.0211648456252223
2017-07-01,0.0368579864331493,0.0038397885217112,0.0028125594710282,0.0368579864331493
2017-08-01,0.0389637965459505,0.004315923170454,0.0094434706046448,0.0389637965459505
2017-09-01,-0.0053710952772412,0.0032668832875075,-0.0019485027657319,0.0053710952772412
2017-10-01,0.0455574284751708,0.0045616899676564,0.0080581420797618,0.0455574284751708
2017-11-01,0.035925524965,0.0046280535184689,0.009172814605923,0.035925524965
2017-12-01,0.04533843692682,0.0037207780742147,0.0063205810020562,0.04533843692682
2018-01-01,0.0184793003373823,0.0046085801685153,0.0038902954726979,0.0184793003373823
2018-02-01,0.0469800294669364,0.0070545812429222,0.0067072395294455,0.0469800294669364
2018-03-01,0.01769152132737,0.0043485899200195,0.005330031929137,0.01769152132737
2018-04-01,0.0990532405329861,0.0039270391580587,0.0091714353171546,0.0990532405329861
2018-05-01,-0.0262878179748732,0.0042687394735646,0.0014282835204573,0.0262878179748732
2018-06-01,-0.0245786559610543,0.0047029308478236,0.0059529821555269,0.0245786559610543
2018-07-01,0.0907706106171289,0.0044043939488422,0.0089289938222258,0.0907706106171289
2018-08-01,0.011362937549652,0.0043554333297412,0.000695759938348,0.011362937549652
2018-09-01,-0.0765878827107942,0.0046319192975902,-0.0012656638495741,0.0765878827107942
2018-10-01,-0.0331905033496866,0.0077094610480308,-0.0085355071189442,0.0331905033496866
2018-11-01,-0.0452942788469139,0.0048898660949775,-0.0019044935793017,0.0452942788469139
2018-12-01,0.0427147475143342,0.0064377341892897,0.0045546896002352,0.0427147475143342
2019-01-01,0.0417518902858906,0.0015725135249828,0.0083879301629708,0.0417518902858906
2019-02-01,0.0117492811608503,0.0029855698979907,-0.0048296161694248,0.0117492811608503
2019-03-01,0.0055379425091625,0.0049432296156819,0.0028165536168032,0.0055379425091625
2019-04-01,0.0230289779883102,0.0031152359301571,-0.003781468722434,0.0230289779883102
2019-05-01,0.0277076130066714,0.0044530915553683,0.0066332632011949,0.0277076130066714
2019-06-01,-0.0129787707031816,0.00197500868507,0.0006121052765601,0.0129787707031816
2019-07-01,0.0192007902842117,0.0030816303810426,-0.002764026694703,0.0192007902842117
2019-08-01,-0.0368053196613231,0.0058008713929356,-0.0004773307786465,0.0368053196613231
2019-09-01,0.0072961595808502,0.0028882355449777,0.0021863168192898,0.0072961595808502
2019-10-01,0.0266623730233884,0.0039731269253714,0.0084682429952951,0.0266623730233884
2019-11-01,0.045514447567148,0.0044631279139524,0.0165278290183331,0.045514447567148
