date,n_assets,deciles_present,spread_d10_d1,mean_pred,mean_realized
1999-11-01,1040,10,0.1558446938229101,0.008350864705444985,0.05318407103296782
1999-12-01,1041,10,0.11294394025114156,0.010365504635317312,0.031582926894064875
2000-01-01,1042,10,0.3650625579721354,0.01389973470696152,0.06673139442134458
2000-02-01,1043,10,-0.24762397215791565,0.019659588346780468,-0.0053948993806816024
2000-03-01,1047,10,-0.028819164584510656,0.017191720119467287,-0.0023438114552019524
2000-04-01,1050,10,-0.02237138848898301,0.016048721446478544,0.0006569594711007647
2000-05-01,1061,10,0.16059196128344816,0.012224944344490502,0.02072598250021015
2000-06-01,1070,10,-0.06886945829155446,0.010723828893570549,0.0023630375158114826
2000-07-01,1086,10,0.12337761288265872,0.010519879547108646,0.01756360291861569
2000-08-01,1090,10,-0.012025023532352574,0.009587257043249035,-0.005527833655674648
2000-09-01,1094,10,-0.04968535518945881,0.012837381434050398,0.0016823947020661591
2000-10-01,1098,10,-0.1667977306828835,0.012469959533830908,-0.022459617796129705
2000-11-01,1098,10,0.07111332332251492,0.009497268167638545,-0.004798499105054492
2000-12-01,1100,10,-0.21386024910816978,0.00706950375280988,0.048636556564941265
2001-01-01,1102,10,0.10328757919085453,0.009551429010148979,-0.02219782217355122
2001-02-01,1106,10,-0.01618985186052376,0.012949097159500482,-0.004321897954453912
2001-03-01,1106,10,-0.011817232396071992,0.009893143887079714,0.03411858816138109
2001-04-01,1108,10,0.06332100832222474,0.00587064428515556,0.015772816483396297
2001-05-01,1109,10,0.05577555722997504,0.00971492151464622,0.0010997077649224816
2001-06-01,1117,10,0.034134673707230896,0.012142037370873555,0.004515912142385247
2001-07-01,1122,10,0.02658382745926103,0.01112352044580985,-0.004963778808757452
2001-08-01,1129,10,0.057094938727730214,0.009300300934084104,-0.0053543598743174105
2001-09-01,1129,10,0.031395649137064364,0.012246824293806158,0.029599999011506256
2001-10-01,1134,10,-0.11169579620138187,0.004587463855867365,0.01920286952119814
2001-11-01,1137,10,0.009205696243405705,0.006919362076672307,0.011379945703245464
2001-12-01,1141,10,0.05772434867489319,0.008739811201336567,0.005067147536408407
2002-01-01,1142,10,0.0020553817861121947,0.009507722461926976,-0.0054167443801608605
2002-02-01,1145,10,-0.0026019077352462602,0.009575977601438725,0.013997065360290026
2002-03-01,1148,10,0.07347364384750844,0.008201114216881954,-0.009085156792786323
2002-04-01,1151,10,0.05243053409561427,0.009626325680865688,0.0035980848187099493
2002-05-01,1154,10,0.06201397926951754,0.009164586880289032,-0.002119354920752363
2002-06-01,1156,10,-0.03119861205771066,0.00907860050815216,-0.008994918870208502
2002-07-01,1164,10,0.028240150632941857,0.01087061545776781,0.0024377494778680493
2002-08-01,1167,10,0.1139165085995022,0.005809053261313407,-0.007678601265326526
2002-09-01,1168,10,0.007707877884339662,0.009674606910900678,0.013400718227253822
2002-10-01,1172,10,-0.07644191684018284,0.007652326404747689,0.03501413027637603
2002-11-01,1173,10,0.12009144615775807,0.005505154122292211,-0.007122389494585627
2002-12-01,1177,10,-0.0030960032571894607,0.007382128418136504,0.00749464184613081
2003-01-01,1179,10,-0.014278090452789927,0.0070593375504818204,-4.364983102196447e-05
2003-02-01,1180,10,0.020291023694995587,0.0042314230714815835,0.0069992261368011476
2003-03-01,1180,10,-0.024430700031231406,0.002946194815888196,0.021932618273330765
2003-04-01,1182,10,-0.027764104342472604,0.00185040412265915,0.032172906496944036
2003-05-01,1184,10,0.01783375301286977,0.0043217358743236865,0.01206758674433164
2003-06-01,1185,10,0.025213961148969073,0.008526180739420939,0.017248049651981037
2003-07-01,1192,10,0.06814532208874523,0.009596075407853193,0.015147921992031181
2003-08-01,1193,10,0.011001385521352349,0.00853551777869625,0.003802463564535629
2003-09-01,1196,10,0.12854117211215818,0.012204868230134803,0.01654635410047651
2003-10-01,1203,10,0.059257565719055424,0.01015565729740397,0.012771277152454357
2003-11-01,1207,10,0.007052765037277947,0.01004358082067162,0.009963489607558459
2003-12-01,1213,10,0.0854057211851231,0.01122067197595112,0.014138391778326459
2004-01-01,1215,10,-0.018612359535388714,0.0133690282228511,0.004171452666331898
2004-02-01,1220,10,0.022209595284285077,0.013659511438837733,0.008750560853554613
2004-03-01,1223,10,-0.045842224202504604,0.013445705865607399,-0.004523759118797713
2004-04-01,1229,10,0.03619261716160035,0.01145356531360721,0.0015122904172569038
2004-05-01,1231,10,0.07231107249709448,0.007769016637167972,0.00470304620185514
2004-06-01,1237,10,-0.029916207431691558,0.006466829927965367,-0.006437610333698674
2004-07-01,1242,10,0.0005976026255160509,0.008958711578343216,-0.002544552220036776
2004-08-01,1249,10,0.05973375432470551,0.006514725098127113,0.007199803363942401
2004-09-01,1250,10,0.005327805426195896,0.0051716422928299475,0.004974286451222598
2004-10-01,1258,10,0.222203748563111,0.007032595160635965,0.0285586697912261
2004-11-01,1262,10,0.035368722190532116,0.005561621112259359,0.00961734897996851
2004-12-01,1264,10,0.04659465306596932,0.006666343556667139,0.003662028571829126
2005-01-01,1267,10,0.027677401416209953,0.008040612693622088,0.006977384608905655
2005-02-01,1271,10,0.010593399606689292,0.005670343739558041,-0.0011526814866087895
2005-03-01,1273,10,-0.0490105152205524,0.005945724468534465,-0.00038377566076029787
2005-04-01,1274,10,0.016941960340247787,0.006992198607589632,0.0129359236247715
2005-05-01,1277,10,0.047003547070322234,0.004198648126031435,0.0022848364325952788
2005-06-01,1281,10,0.03108700919777956,0.005150027025604158,0.010514265928173809
2005-07-01,1286,10,0.02881135774866708,0.007002616958621914,0.004389204810300911
2005-08-01,1292,10,0.026801457228027473,0.00817997871328281,0.01034169924283148
2005-09-01,1297,10,-0.04276420999805404,0.006729446045567039,0.0001516396654007124
2005-10-01,1299,10,0.007104165236637954,0.008087055188336396,0.00488756882265544
2005-11-01,1305,10,0.032952201488728225,0.004348544998977964,0.00455419207752129
2005-12-01,1308,10,0.11341742251013673,0.005171778794251723,0.01813850726183065
2006-01-01,1311,10,0.006210535140164978,0.0060362281900174074,-0.0005921830785129298
2006-02-01,1318,10,0.04981473372676869,0.006938003490899324,0.00852969156335301
2006-03-01,1322,10,0.008528862925053558,0.006534624245839532,0.008024750020091757
2006-04-01,1324,10,-0.057048836913578524,0.007871819637230599,-0.002362217220585906
2006-05-01,1327,10,-0.013237135224233035,0.008369358839531734,-0.0004874304576663487
2006-06-01,1331,10,-0.04170590085208454,0.0068665481860190536,-0.01089005959565944
2006-07-01,1335,10,0.0004907098375322716,0.006106030591946378,0.008529084625675138
2006-08-01,1336,10,-0.02291255099708242,0.0036915193116637433,-0.000498317545057245
2006-09-01,1339,10,0.01695269962468076,0.005065770126685442,0.0067197292197094145
2006-10-01,1346,10,0.007096160794935278,0.005590907606536446,0.010960655131242192
2006-11-01,1360,10,0.037508809139381365,0.005648732799979061,0.004350519797145472
2006-12-01,1363,10,0.030360170040282918,0.006643142258178465,0.004317464540716895
2007-01-01,1370,10,0.0012395917265594215,0.0063484695957186105,0.005660406042420504
2007-02-01,1375,10,0.024059852389240386,0.0068779387644130364,0.003973472958453902
2007-03-01,1381,10,0.0046269915504083044,0.0050960461311883466,0.0043253061067653415
2007-04-01,1387,10,0.045382412596353706,0.004950336574211481,0.009471285947464393
2007-05-01,1393,10,0.030881407665240494,0.006251989658887653,0.007396861725928185
2007-06-01,1397,10,0.008051428967960239,0.007769666870221797,0.003545059821598525
2007-07-01,1400,10,0.010214683909166637,0.008843745666346487,0.0021449793548926404
2007-08-01,1404,10,0.046890873449387825,0.007629780485395253,0.0051206495169285205
2007-09-01,1407,10,0.0483517769169778,0.005792820457605901,0.005552089700687431
2007-10-01,1415,10,0.025142972467373653,0.00707209454928066,-0.0045253991032622905
2007-11-01,1419,10,0.044429246614113016,0.00861304728994468,0.0020280851617486073
2007-12-01,1429,10,-0.08255401201671556,0.005761580342138702,0.0048552626995464745
2008-01-01,1433,10,0.06355020328078123,0.00773597641964872,0.0053396242821560636
2008-02-01,1434,10,0.007953088680279365,0.006049746973722681,-0.001948769095610702
2008-03-01,1439,10,0.021557357480649866,0.00504989549266497,0.0015279041889405213
2008-04-01,1440,10,-0.05976437870769341,0.004060110876425044,0.01880801522706732
2008-05-01,1443,10,0.06332893158751164,0.0037602021059974506,-0.0036587414443380456
2008-06-01,1446,10,-0.01445768050970981,0.006203199842278758,0.009831739945243027
2008-07-01,1447,10,-0.049876399941957965,0.0051261754027482195,0.004602277039120695
2008-08-01,1450,10,0.018170285570301294,0.0036462458343088167,-0.002740539320880047
2008-09-01,1453,10,-0.028583602361922863,0.01125606101141793,-0.011085640439444962
2008-10-01,1453,10,-0.018649070559685784,0.014912730556219153,-0.0035747654196493905
2008-11-01,1457,10,0.2269780138063114,0.005879597014797697,0.03804987947802655
2008-12-01,1457,10,0.0515934546296153,-1.854683283296744e-05,-0.00036733409374911836
2009-01-01,1458,10,-0.0849868784796499,0.01076766131188871,-0.00844282645108771
2009-02-01,1460,10,0.05594947417618705,0.008204411521276973,0.02692057641525007
2009-03-01,1461,10,0.004256699186927365,0.0012676691145667666,0.0524412163869905
2009-04-01,1461,10,0.05675016745340347,0.00747789288972795,0.029266584530055113
2009-05-01,1461,10,-0.028460394256319646,0.012762191853919622,0.008376741656102452
2009-06-01,1462,10,0.09118410461106832,0.008629623146768343,0.016094020679900862
2009-07-01,1464,10,0.09416123298028564,0.006036922765358641,0.020252512111045062
2009-08-01,1466,10,0.058757537711423266,0.006332793030262537,0.015331560461141537
2009-09-01,1468,10,-0.05185610317964031,0.006813526507622413,-0.0011980685501280697
2009-10-01,1472,10,0.027380104054199057,0.012201178297362732,0.007430236040292011
2009-11-01,1477,10,0.05816089303390955,0.012321501513141743,0.008437208710852719
2009-12-01,1481,10,-0.04243694828004688,0.008116904006940193,0.0041771804742198985
2010-01-01,1487,10,0.025347311238754208,0.012431652610002985,0.0050287711856465325
2010-02-01,1491,10,0.06431683935231339,0.01241192971581932,0.00963640095217001
2010-03-01,1498,10,0.062764372210242,0.00809055160303117,0.011648861890456696
2010-04-01,1503,10,-0.05012014341492296,0.009219705727088162,-0.0015142634825919268
2010-05-01,1506,10,-0.04762531359642119,0.01300029276562894,-0.0011022976269942715
2010-06-01,1510,10,0.05987724561435134,0.008354509096804125,0.00681932255720437
2010-07-01,1512,10,-0.03399098105256296,0.005720656633056225,0.001165455571574876
2010-08-01,1515,10,0.07049209704109619,0.0074887578079422396,0.009461841613250602
2010-09-01,1516,10,0.028420479831427002,0.004071381235570002,0.005173800189579646
2010-10-01,1521,10,0.04945925460731317,0.004807610927837848,0.008233194662399815
2010-11-01,1526,10,0.01860037253731918,0.006080712485739371,0.010641841901333417
2010-12-01,1529,10,-0.0005205365914243924,0.003416202138513158,0.00131759211604409
2011-01-01,1532,10,0.01853811571330901,0.006709608140981104,0.005761617396007035
2011-02-01,1534,10,0.021838325073820324,0.006019614399756604,0.005031956041480613
2011-03-01,1537,10,0.02361560807576432,0.004917837580916762,0.0026534568218715016
2011-04-01,1542,10,-0.010874230238078892,0.0049038383220547325,0.0012076791161761398
2011-05-01,1546,10,0.008878926544425054,0.006248293065260278,0.002198166244909469
2011-06-01,1549,10,0.009200601910723643,0.006495662872607276,-0.00014004383450298818
2011-07-01,1551,10,-0.045984906600555694,0.006383829383459568,-0.002958062419252712
2011-08-01,1551,10,-0.09162738544952928,0.013695757679120228,-0.0051174402463612335
2011-09-01,1552,10,0.16705851749693557,0.007490744924477435,0.012945876934885464
2011-10-01,1554,10,0.005969336972677661,0.005695485031607026,-0.0008903502041422669
2011-11-01,1556,10,-0.0026380311957778513,0.009160507519188007,-0.004522476182671131
2011-12-01,1559,10,0.06146634198530621,0.007483453244160006,0.015216511893805079
2012-01-01,1561,10,-0.008446208023704261,0.004344984041386951,0.007046934663316752
2012-02-01,1565,10,0.03274283657859086,0.005326638856502026,0.00013189947637296987
2012-03-01,1573,10,-0.02192662339921991,0.004724537177988091,-0.007321336363196439
2012-04-01,1576,10,-0.003914399919253876,0.005606785464430651,-0.004038581309950773
2012-05-01,1582,10,0.014481864959985657,0.004984216278022563,4.81360773174348e-05
2012-06-01,1584,10,0.029428296218342795,0.003524383638829469,-0.0015900952868348184
2012-07-01,1586,10,0.03569035687740846,0.005528498007579138,0.010106277296647571
2012-08-01,1589,10,0.015795792938440707,0.004945225547431525,0.009006676758390206
2012-09-01,1593,10,0.008883538412180748,0.00627783697427583,-0.0030111920822317013
2012-10-01,1598,10,0.010374457071142585,0.005482134103603273,0.0038523044936212554
2012-11-01,1602,10,0.0045491630982123915,0.00516297412583642,0.01051938435182242
2012-12-01,1604,10,0.039872195027644136,0.0028527308738134456,0.004660263401798841
2013-01-01,1611,10,0.04357525846941536,0.003931087216972768,0.0012225668541909918
2013-02-01,1614,10,0.02532152566223681,0.005098380696743224,0.0014616257215584968
2013-03-01,1615,10,0.04288013896008371,0.0029828288374620536,0.004995059805503184
2013-04-01,1618,10,0.09250011031426669,0.005930886316112155,0.005355046471635949
2013-05-01,1624,10,0.02601837573730583,0.005934574649324524,0.00024373667120740643
2013-06-01,1630,10,0.03537083385603784,0.006650884628443699,0.00635968132397467
2013-07-01,1632,10,0.014086271410449417,0.004962465736600321,0.01025014225791574
2013-08-01,1641,10,0.07262282562502162,0.005792646483643484,0.007626578158907162
2013-09-01,1645,10,-0.03232410548400988,0.003724018165758571,-0.0016360757960593312
2013-10-01,1660,10,0.057218909068814855,0.005577502246616728,0.0034172724686598716
2013-11-01,1665,10,0.013170585122869238,0.005794847943342241,0.0060580557807110936
2013-12-01,1670,10,0.041467385103112625,0.005051671826934975,0.012961075940774579
2014-01-01,1674,10,0.05986259475794557,0.006584153770328818,0.0077657041831395565
2014-02-01,1680,10,-0.040131444222649304,0.005582600343670771,-0.00023657433901594862
2014-03-01,1687,10,-0.11012817895700933,0.005819829526272948,-0.005290165529937574
2014-04-01,1694,10,0.009072833877111448,0.006827987545987239,-4.336475376752113e-05
2014-05-01,1700,10,0.0804899118228579,0.004163395476291972,0.01277924975679567
2014-06-01,1707,10,-0.0373125658971227,0.003390753391304138,-0.0014973865352567873
2014-07-01,1715,10,0.04472410987561344,0.0054291185433359085,0.007287488423555274
2014-08-01,1715,10,-0.017742922119797062,0.0032702856378851977,-0.002145276237165022
2014-09-01,1722,10,-0.02261174804689369,0.004334861972741014,-0.0008025175977378405
2014-10-01,1727,10,-0.012594178426141713,0.005386981878144587,-0.00196430907517202
2014-11-01,1736,10,-0.0018081193523660135,0.004041058334859246,0.0028970706948506005
2014-12-01,1739,10,0.008080001618473182,0.005171850810046838,0.004336360467273654
2015-01-01,1748,10,0.03796043581507218,0.006246932201648253,0.005676294292381209
2015-02-01,1749,10,0.01731215978076946,0.003396583217369228,0.0006435767851450615
2015-03-01,1753,10,-0.042148407070094145,0.004140037662118566,0.008895056484431398
2015-04-01,1759,10,0.04631418630181857,0.0041588747635196745,0.002925275758559022
2015-05-01,1764,10,0.024906030627957286,0.003266019028582668,0.005341436816014107
2015-06-01,1778,10,0.011389662820622488,0.0029655882356936676,-0.007638222264707307
2015-07-01,1787,10,-0.0014278996660349764,0.004612411680606418,0.004222839968078165
2015-08-01,1791,10,-0.06259120061403936,0.0063356806995440865,-0.01151952742234113
2015-09-01,1798,10,-0.022692291048758334,0.004519332243681242,0.0007052288291323983
2015-10-01,1803,10,0.014407120225157388,0.0037009169633578256,-4.00098014269888e-05
2015-11-01,1808,10,-0.0003790307418181267,0.004651392151524238,-0.0021074147006384415
2015-12-01,1809,10,-0.09520582972640967,0.004930640031542206,-0.011155654336560801
2016-01-01,1809,10,-0.02234489947111412,0.006912481810020105,0.006709042079918352
2016-02-01,1810,10,0.06273380848168181,0.004577736130299136,0.013307932995405704
2016-03-01,1814,10,0.0869486124925144,0.0024607827406919725,0.01896086657572275
2016-04-01,1819,10,-0.04089486819448817,0.003977472540484337,-0.004193375694851292
2016-05-01,1825,10,0.06553955783784021,0.0040998059413222794,0.0014444346148225796
2016-06-01,1828,10,0.04168029721994323,0.004954475567650976,0.006041706530748148
2016-07-01,1832,10,-0.012189251027105255,0.002770257539683293,0.0073466739495276455
2016-08-01,1836,10,0.033807244470460365,0.0034796123104261167,0.0076733075979391555
2016-09-01,1843,10,-0.0294436704874991,0.004917153834382186,-0.005855504331848648
2016-10-01,1852,10,0.023941033084398315,0.004038609543815026,0.00549834332374344
2016-11-01,1859,10,-0.008241678066381227,0.0046460579387185294,0.0008324599997142744
2016-12-01,1860,10,0.046752479146543575,0.00454250069560843,0.007678164225776872
2017-01-01,1864,10,-0.020028046101390994,0.00622725283240272,0.0019372387591951785
2017-02-01,1868,10,-0.002205267797043047,0.005388926139907787,0.0027461603821549983
2017-03-01,1873,10,-0.03496061697218536,0.004981541843659436,-0.0001362493643170749
2017-04-01,1883,10,-0.027323646147589233,0.004207769339811839,-0.0031489152052183063
2017-05-01,1891,10,0.015078320373652117,0.004820141783325901,0.004873177873591042
2017-06-01,1895,10,0.021164845625222344,0.004379467355354108,0.0027258298548678093
2017-07-01,1898,10,0.036857986433149345,0.0038397885217112994,0.0028125594710282113
2017-08-01,1898,10,0.038963796545950585,0.004315923170454012,0.009443470604644856
2017-09-01,1902,10,-0.005371095277241211,0.0032668832875075884,-0.0019485027657319975
2017-10-01,1910,10,0.045557428475170816,0.004561689967656488,0.00805814207976187
2017-11-01,1918,10,0.035925524965000045,0.004628053518468974,0.00917281460592305
2017-12-01,1920,10,0.04533843692682008,0.003720778074214707,0.006320581002056295
2018-01-01,1927,10,0.018479300337382338,0.004608580168515301,0.0038902954726979244
2018-02-01,1935,10,0.04698002946693649,0.007054581242922288,0.0067072395294455215
2018-03-01,1942,10,0.01769152132737002,0.004348589920019592,0.005330031929137056
2018-04-01,1950,10,0.0990532405329861,0.003927039158058752,0.009171435317154664
2018-05-01,1960,10,-0.02628781797487327,0.004268739473564675,0.001428283520457325
2018-06-01,1965,10,-0.024578655961054317,0.004702930847823649,0.005952982155526962
2018-07-01,1974,10,0.09077061061712899,0.004404393948842272,0.00892899382222582
2018-08-01,1978,10,0.011362937549652057,0.004355433329741247,0.0006957599383480956
2018-09-01,1982,10,-0.07658788271079423,0.004631919297590294,-0.0012656638495741736
2018-10-01,1991,10,-0.03319050334968665,0.007709461048030897,-0.008535507118944267
2018-11-01,1994,10,-0.045294278846913935,0.004889866094977556,-0.001904493579301765
2018-12-01,1998,10,0.042714747514334295,0.006437734189289773,0.004554689600235216
2019-01-01,1999,10,0.041751890285890686,0.0015725135249828872,0.008387930162970868
2019-02-01,2000,10,0.011749281160850392,0.0029855698979907933,-0.004829616169424838
2019-03-01,2008,10,0.005537942509162567,0.004943229615681922,0.0028165536168032923
2019-04-01,2015,10,0.023028977988310224,0.0031152359301571835,-0.0037814687224340363
2019-05-01,2024,10,0.0277076130066714,0.00445309155536831,0.00663326320119496
2019-06-01,2035,10,-0.012978770703181692,0.001975008685070051,0.0006121052765601808
2019-07-01,2044,10,0.019200790284211747,0.0030816303810426147,-0.002764026694703088
2019-08-01,2046,10,-0.03680531966132315,0.005800871392935689,-0.0004773307786465788
2019-09-01,2052,10,0.00729615958085026,0.002888235544977797,0.002186316819289829
2019-10-01,2061,10,0.026662373023388475,0.003973126925371468,0.008468242995295158
2019-11-01,2064,10,0.045514447567148016,0.004463127913952423,0.01652782901833317
2019-12-01,2067,10,0.08487978569434905,0.0043633519332375095,0.0036357083038584263
2020-01-01,2071,10,0.011199401176184946,0.005623020709510085,0.00715004668623167
2020-02-01,2074,10,-0.1600301120264421,0.00798604282454057,-0.011836129635124315
2020-03-01,2079,10,0.41356676365608946,0.02679079248987478,0.05036164940461424
2020-04-01,2083,10,0.041109074627569776,0.006435701253550269,0.023864234443999256
2020-05-01,2085,10,0.03435926375650805,0.009967502203137605,0.01573886766976155
2020-06-01,2096,10,0.018422125071334793,0.012729738906356676,0.01212602313228539
2020-07-01,2107,10,0.01576837680637471,0.007420761529801537,0.007665574288636409
2020-08-01,2118,10,-0.015018826413767793,0.006149864783429229,0.00138104488376676
2020-09-01,2136,10,-0.002507518972606472,0.008331480436881781,0.014158710059060237
2020-10-01,2153,10,1.587208374798165,0.006325600483537581,0.17900559304653385
2020-11-01,2166,10,0.05269025434308194,0.00808912959785832,0.022306474256669533
2020-12-01,2181,10,0.25158304107254625,0.005930387021863192,0.03549103927886288
2021-01-01,2196,10,0.019210484860942012,0.012119455370598059,0.013456500076541566
2021-02-01,2206,10,-0.12305645290440939,0.01094329390622951,-0.009180377140366788
2021-03-01,2221,10,-0.05132546824473221,0.01638196256620194,-0.0021690017567664744
2021-04-01,2239,10,0.01666100081414472,0.007985831736362194,0.003638306678345227
2021-05-01,2253,10,0.07567608517349024,0.008743250181913376,0.01407353292315267
2021-06-01,2279,10,-0.10618310110430906,0.007433316928893115,-0.007535288027598633
2021-07-01,2296,10,0.023715256214639883,0.008050498216142414,0.008753256870745778
2021-08-01,2297,10,0.0664829781737804,0.006127784911470573,0.01703977496453083
2021-09-01,2314,10,0.010819465944043524,0.008032177658974201,0.00556236146993475
2021-10-01,2325,10,-0.06693719250852415,0.006259600341735468,-0.003912565255871582
2021-11-01,2334,10,-0.08385877437610499,0.01003741959542892,-0.008473659960206334
2021-12-01,2338,10,-0.1554565402292792,0.006388633172714523,-0.007421725880135139
2022-01-01,2342,10,-0.03336867346649409,0.010609672501228013,0.0030239978576682494
